date,scheme_code,scheme_name,nav
2007-12-14,100027,Grindlays Super Saver Income Fund-GSSIF-Half Yearly Dividend,10.7266
2007-12-14,100028,Grindlays Super Saver Income Fund-GSSIF-Quaterly Dividend,10.6351
2007-12-14,100029,Grindlays Super Saver Income Fund-GSSIF-Growth,18.1256
2007-12-14,100030,Grindlays Super Saver Income Fund-GSSIF-Annual Dividend,10.9605
2007-12-14,100031,Grindlays Super Saver Income Fund-GSSIF - ST-Dividend,10.0729
2007-12-14,100032,Grindlays Super Saver Income Fund-GSSIF - ST-Growth,15.83
2007-12-14,100033,Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth,189.25
2007-12-14,100034,Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW,135.81
2007-12-14,100035,Birla Sun Life Freedom Fund-Plan A (Dividend),23.8
2007-12-14,100036,Birla Sun Life Freedom Fund-Plan B (Growth),35.79
2007-12-14,100037,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,10.7614
2007-12-14,100038,Aditya Birla Sun Life Income Fund - Growth - Regular Plan,33.6692
2007-12-14,100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,10.8023
2007-12-14,100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),21.2457
2007-12-14,100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),21.4115
2007-12-14,100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,16.3694
2007-12-14,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,10.0195
2007-12-14,100047,Aditya Birla Sun Life Liquid Fund - Growth,12.5951
2007-12-14,100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,10.8068
2007-12-14,100049,Aditya Birla Sun Life Cash Plus-Institutional - Fortnightly Dividend,10.821
2007-12-14,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,10.0225
2007-12-14,100052,Aditya Birla Sun Life Cash Plus-Institutional Premium - Fortnightly Dividend,10.0
2007-12-14,100053,Aditya Birla Sun Life Cash Plus-Institutional Premium Plan-Monthly Dividend,10.031
2007-12-14,100054,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Quarterly Dividend - Regular Plan,10.6566
2007-12-14,100055,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Growth - Regular Plan,18.9672
2007-12-14,100056,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Annual Dividend - Regular Plan,11.7447
2007-12-14,100057,Aditya Birla Sun Life Govenment Securities Fund -Regular - Quarterly IDCW,10.6378
2007-12-14,100058,Aditya Birla Sun Life Government Securities Fund  - Growth - Regular Plan,21.9096
2007-12-14,100059,Aditya Birla Sun Life Gilt Plus-PF Plan (Annual Dividend),20.3474
2007-12-14,100060,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Quarterly Dividend - Regular Plan,11.4079
2007-12-14,100061,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Growth - Regular Plan,25.2879
2007-12-14,100062,Aditya Birla Sun Life Gilt Plus-Regular Plan (Annual Dividend),23.5687
2007-12-14,100063,Aditya Birla Sun Life MNC Fund - Regular - IDCW,73.51
2007-12-14,100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,146.64
2007-12-14,100065,Aditya Birla Sun Life India Opportunities Fund - Dividend - Regular Plan,26.34
2007-12-14,100066,Aditya Birla Sun Life India Opportunities Fund - Growth - Regular Plan,61.33
2007-12-14,100067,Aditya Birla Sun Life Tax Plan -Regular - IDCW,87.28
2007-12-14,100068,BARODA ELSS 96 - Plan A - IDCW,29.89
2007-12-14,100069,BARODA PIONEER DIVERSIFIED FUND,49.21
2007-12-14,100077,DSP Bond Fund - IDCW,10.7713
2007-12-14,100078,DSP Bond Fund - Growth,25.9431
2007-12-14,100079,DSP Bond Fund - IDCW - Monthly,10.5349
2007-12-14,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,65.114
2007-12-14,100081,DSP Aggressive Hybrid Fund- Regular Plan - Growth,57.037
2007-12-14,100082,DSP Aggressive Hybrid Fund- Regular Plan - IDCW,25.862
2007-12-14,100084,DSP Gilt Fund - Regular Plan - Growth,24.3054
2007-12-14,100085,DSP Gilt Fund - Regular Plan - IDCW,11.6055
2007-12-14,100086,DSP Gilt Fund - Regular Plan - IDCW - Monthly,10.2265
2007-12-14,100087,DSP Savings Fund - Regular Plan - Growth,17.6001
2007-12-14,100088,DSP Savings Fund - Regular Plan - IDCW,11.0989
2007-12-14,100089,DSP Savings Fund - Regular Plan - IDCW - Monthly,10.1739
2007-12-14,100090,DSP BlackRock Technology.com   Fund - Regular Plan - Growth,34.75
2007-12-14,100119,HDFC Balanced Advantage Fund - Growth Plan,78.916
2007-12-14,100120,HDFC Balanced Advantage Fund - IDCW Plan,42.84
2007-12-14,100121,HDFC Balanced Fund - Dividend Option,22.784
2007-12-14,100122,HDFC Balanced Fund - Growth Option,40.326
2007-12-14,100123,HDFC Income Fund - Quarterly IDCW Option,10.5818
2007-12-14,100124,HDFC Income Fund - Growth Option,17.7964
2007-12-14,100150,Principal Child Benefit Fund-Super Saver-Future Guard Plan,85.0
2007-12-14,100151,Principal Retail Equity Savings Fund - Growth Option,86.14
2007-12-14,100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,33.1205
