date,scheme_code,scheme_name,nav
2010-03-22,100033,Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth,149.3
2010-03-22,100034,Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW,87.38
2010-03-22,100035,Birla Sun Life Freedom Fund-Plan A (Dividend),17.96
2010-03-22,100036,Birla Sun Life Freedom Fund-Plan B (Growth),32.44
2010-03-22,100037,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,11.2225
2010-03-22,100038,Aditya Birla Sun Life Income Fund - Growth - Regular Plan,41.8798
2010-03-22,100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,10.8023
2010-03-22,100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),24.4696
2010-03-22,100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),24.8597
2010-03-22,100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,16.3694
2010-03-22,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,10.0195
2010-03-22,100047,Aditya Birla Sun Life Liquid Fund - Growth,14.7098
2010-03-22,100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,10.8108
2010-03-22,100049,Aditya Birla Sun Life Cash Plus-Institutional - Fortnightly Dividend,10.8332
2010-03-22,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,10.0262
2010-03-22,100052,Aditya Birla Sun Life Cash Plus-Institutional Premium - Fortnightly Dividend,10.0
2010-03-22,100053,Aditya Birla Sun Life Cash Plus-Institutional Premium Plan-Monthly Dividend,10.0264
2010-03-22,100054,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Quarterly Dividend - Regular Plan,10.1758
2010-03-22,100055,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Growth - Regular Plan,20.876
2010-03-22,100056,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Annual Dividend - Regular Plan,10.1108
2010-03-22,100057,Aditya Birla Sun Life Govenment Securities Fund -Regular - Quarterly IDCW,10.067
2010-03-22,100058,Aditya Birla Sun Life Government Securities Fund  - Growth - Regular Plan,23.939
2010-03-22,100059,Aditya Birla Sun Life Gilt Plus-PF Plan (Annual Dividend),17.9366
2010-03-22,100060,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Quarterly Dividend - Regular Plan,11.7738
2010-03-22,100061,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Growth - Regular Plan,30.6607
2010-03-22,100062,Aditya Birla Sun Life Gilt Plus-Regular Plan (Annual Dividend),22.9574
2010-03-22,100063,Aditya Birla Sun Life MNC Fund - Regular - IDCW,73.29
2010-03-22,100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,170.31
2010-03-22,100065,Aditya Birla Sun Life India Opportunities Fund - Dividend - Regular Plan,19.05
2010-03-22,100066,Aditya Birla Sun Life India Opportunities Fund - Growth - Regular Plan,52.31
2010-03-22,100067,Aditya Birla Sun Life Tax Plan -Regular - IDCW,44.4
2010-03-22,100068,BARODA ELSS 96 - Plan A - IDCW,23.97
2010-03-22,100077,DSP Bond Fund - IDCW,10.9167
2010-03-22,100078,DSP Bond Fund - Growth,30.3411
2010-03-22,100079,DSP Bond Fund - IDCW - Monthly,11.1279
2010-03-22,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,45.939
2010-03-22,100081,DSP Aggressive Hybrid Fund- Regular Plan - Growth,59.161
2010-03-22,100082,DSP Aggressive Hybrid Fund- Regular Plan - IDCW,21.307
2010-03-22,100084,DSP Gilt Fund - Regular Plan - Growth,31.6986
2010-03-22,100085,DSP Gilt Fund - Regular Plan - IDCW,11.6291
2010-03-22,100086,DSP Gilt Fund - Regular Plan - IDCW - Monthly,10.6088
2010-03-22,100087,DSP Savings Fund - Regular Plan - Growth,19.4402
2010-03-22,100088,DSP Savings Fund - Regular Plan - IDCW,11.213
2010-03-22,100089,DSP Savings Fund - Regular Plan - IDCW - Monthly,10.1433
2010-03-22,100090,DSP BlackRock Technology.com   Fund - Regular Plan - Growth,32.112
2010-03-22,100119,HDFC Balanced Advantage Fund - Growth Plan,73.388
