date,scheme_code,scheme_name,nav
2015-12-22,100033,Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth,285.41
2015-12-22,100034,Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW,83.78
2015-12-22,100037,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,12.6217
2015-12-22,100038,Aditya Birla Sun Life Income Fund - Growth - Regular Plan,64.2298
2015-12-22,100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,108.023
2015-12-22,100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),385.4627
2015-12-22,100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),395.5642
2015-12-22,100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,163.694
2015-12-22,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,100.195
2015-12-22,100047,Aditya Birla Sun Life Liquid Fund - Growth,237.5342
2015-12-22,100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,108.1545
2015-12-22,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,100.3053
2015-12-22,100057,Aditya Birla Sun Life Govenment Securities Fund -Regular - Quarterly IDCW,10.0665
2015-12-22,100058,Aditya Birla Sun Life Government Securities Fund  - Growth - Regular Plan,39.2836
2015-12-22,100060,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Quarterly Dividend - Regular Plan,12.1937
2015-12-22,100061,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Growth - Regular Plan,43.4124
2015-12-22,100063,Aditya Birla Sun Life MNC Fund - Regular - IDCW,145.23
2015-12-22,100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,581.77
2015-12-22,100065,Aditya Birla Sun Life India Opportunities Fund - Dividend - Regular Plan,25.97
2015-12-22,100066,Aditya Birla Sun Life India Opportunities Fund - Growth - Regular Plan,115.13
2015-12-22,100067,Aditya Birla Sun Life Tax Plan -Regular - IDCW,75.0
2015-12-22,100068,BARODA ELSS 96 - Plan A - IDCW,29.48
2015-12-22,100077,DSP Bond Fund - IDCW,10.8882
2015-12-22,100078,DSP Bond Fund - Growth,45.5983
2015-12-22,100079,DSP Bond Fund - IDCW - Monthly,10.8966
2015-12-22,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,56.085
2015-12-22,100081,DSP Aggressive Hybrid Fund- Regular Plan - Growth,108.189
2015-12-22,100082,DSP Aggressive Hybrid Fund- Regular Plan - IDCW,24.029
2015-12-22,100084,DSP Gilt Fund - Regular Plan - Growth,46.1767
2015-12-22,100085,DSP Gilt Fund - Regular Plan - IDCW,11.7435
2015-12-22,100086,DSP Gilt Fund - Regular Plan - IDCW - Monthly,10.5382
2015-12-22,100087,DSP Savings Fund - Regular Plan - Growth,29.6059
2015-12-22,100088,DSP Savings Fund - Regular Plan - IDCW,11.7828
2015-12-22,100089,DSP Savings Fund - Regular Plan - IDCW - Monthly,10.5226
2015-12-22,100090,DSP BlackRock Technology.com   Fund - Regular Plan - Growth,55.303
2015-12-22,100119,HDFC Balanced Advantage Fund - Growth Plan,129.672
2015-12-22,100120,HDFC Balanced Advantage Fund - IDCW Plan,29.417
2015-12-22,100121,HDFC Balanced Fund - Dividend Option,26.86
2015-12-22,100122,HDFC Balanced Fund - Growth Option,107.147
