date,scheme_code,scheme_name,nav
2015-11-25,100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,108.023
2015-11-25,100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),383.383
2015-11-25,100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),393.43
2015-11-25,100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,163.694
2015-11-25,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,100.195
2015-11-25,100047,Aditya Birla Sun Life Liquid Fund - Growth,236.2526
2015-11-25,100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,108.1757
2015-11-25,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,100.3249
2015-11-25,100233,JM Liquid Fund (Regular) - Weekly IDCW,11.0057
2015-11-25,100234,JM Liquid Fund - Growth Option,40.2037
2015-11-25,100238,JM High Liquidity Fund-Institutional Plan - Daily Dividend,10.0159
2015-11-25,100244,JM Liquid Fund (Regular) - Quarterly IDCW,22.7555
2015-11-25,100247,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,23.118
2015-11-25,100357,ICICI Prudential Liquid Fund -Quarterly IDCW,101.5738
2015-11-25,100359,ICICI Prudential Liquid Institutional Plus Fund - Div - Daily,118.5152
2015-11-25,100537,Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,1245.0169
2015-11-25,100538,Franklin India Liquid Fund - Regular Plan - Growth,3528.8666
2015-11-25,100541,Franklin India Liquid Fund - Regular Plan - Daily - IDCW,1512.34
2015-11-25,100546,Franklin India Liquid Fund - Super Institutional Plan - Growth,2200.467
2015-11-25,100547,Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,1000.7164
2015-11-25,100548,Franklin India Liquid Fund - Super Institutional Plan - Weekly - IDCW,1021.7485
2015-11-25,100618,Sundaram Money Fund Retail Plan - Growth,29.0071
2015-11-25,100619,Sundaram Money Fund Retail Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),11.5843
2015-11-25,100620,Sundaram Money Fund Retail Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),10.0953
2015-11-25,100621,Sundaram Money Fund Retail Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),11.3657
2015-11-25,100622,Sundaram Money Fund Retail Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),10.8483
2015-11-25,100623,Sundaram Money Fund Retail Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),10.5203
2015-11-25,100641,SBI ULTRA SHORT DURATION FUND - REGULAR PLAN - GROWTH,3253.6741
2015-11-25,100723,UTI MMF-Discontinued - Regular Plan -Growth,3984.5128
2015-11-25,100724,UTI MMF- Discontinued - Regular Plan - Flexi Dividend Option,2150.0197
2015-11-25,100725,UTI MMF- Discontinued - Regular Plan - Periodic Dividend Option,1995.4413
2015-11-25,100828,Kotak Liquid-Regular (Dividend),1002.5638
2015-11-25,100829,Kotak Liquid-Regular (Growth),2716.5472
2015-11-25,100830,Kotak Liquid-Institutional Plan  (Growth),2851.7383
2015-11-25,100833,Kotak Liquid Fund - Regular  - Daily Reinvestment of Income Distribution cum capital withdrawal option,1222.81
