date,scheme_code,scheme_name,nav
2012-12-14,100033,Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth,159.87
2012-12-14,100034,Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW,76.97
2012-12-14,100037,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,12.6307
2012-12-14,100038,Aditya Birla Sun Life Income Fund - Growth - Regular Plan,51.1815
2012-12-14,100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,108.023
2012-12-14,100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),299.3987
2012-12-14,100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),306.3494
2012-12-14,100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,163.694
2012-12-14,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,100.195
2012-12-14,100047,Aditya Birla Sun Life Liquid Fund - Growth,183.2485
2012-12-14,100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,108.068
2012-12-14,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,100.225
2012-12-14,100054,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Quarterly Dividend - Regular Plan,11.0766
2012-12-14,100055,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Growth - Regular Plan,25.4097
2012-12-14,100056,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Annual Dividend - Regular Plan,10.7513
2012-12-14,100057,Aditya Birla Sun Life Govenment Securities Fund -Regular - Quarterly IDCW,11.4453
2012-12-14,100058,Aditya Birla Sun Life Government Securities Fund  - Growth - Regular Plan,29.67
2012-12-14,100060,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Quarterly Dividend - Regular Plan,12.4365
2012-12-14,100061,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Growth - Regular Plan,35.7756
2012-12-14,100063,Aditya Birla Sun Life MNC Fund - Regular - IDCW,87.48
2012-12-14,100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,258.08
2012-12-14,100065,Aditya Birla Sun Life India Opportunities Fund - Dividend - Regular Plan,15.64
2012-12-14,100066,Aditya Birla Sun Life India Opportunities Fund - Growth - Regular Plan,51.86
2012-12-14,100067,Aditya Birla Sun Life Tax Plan -Regular - IDCW,49.63
2012-12-14,100068,BARODA ELSS 96 - Plan A - IDCW,23.7
2012-12-14,100077,DSP Bond Fund - IDCW,11.0965
2012-12-14,100078,DSP Bond Fund - Growth,36.2979
2012-12-14,100079,DSP Bond Fund - IDCW - Monthly,11.2528
2012-12-14,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,50.454
2012-12-14,100081,DSP Aggressive Hybrid Fund- Regular Plan - Growth,71.453
2012-12-14,100082,DSP Aggressive Hybrid Fund- Regular Plan - IDCW,22.396
2012-12-14,100084,DSP Gilt Fund - Regular Plan - Growth,37.0291
2012-12-14,100085,DSP Gilt Fund - Regular Plan - IDCW,11.7785
2012-12-14,100086,DSP Gilt Fund - Regular Plan - IDCW - Monthly,10.6662
2012-12-14,100087,DSP Savings Fund - Regular Plan - Growth,23.1131
2012-12-14,100088,DSP Savings Fund - Regular Plan - IDCW,11.5117
2012-12-14,100089,DSP Savings Fund - Regular Plan - IDCW - Monthly,10.2799
2012-12-14,100090,DSP BlackRock Technology.com   Fund - Regular Plan - Growth,28.78
2012-12-14,100119,HDFC Balanced Advantage Fund - Growth Plan,93.165
2012-12-14,100120,HDFC Balanced Advantage Fund - IDCW Plan,29.768
2012-12-14,100121,HDFC Balanced Fund - Dividend Option,19.752
2012-12-14,100122,HDFC Balanced Fund - Growth Option,63.262
2012-12-14,100123,HDFC Income Fund - Quarterly IDCW Option,11.3974
2012-12-14,100124,HDFC Income Fund - Growth Option,26.1748
2012-12-14,100151,Principal Retail Equity Savings Fund - Growth Option,87.6
2012-12-14,100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,23.5759
2012-12-14,100153,Principal Nifty 100 Equal Weight Fund-Growth,40.1132
2012-12-14,100156,Principal Tax Savings Fund,84.46
2012-12-14,100171,Quant Dynamic Bond-Dividend,11.7257
2012-12-14,100172,Quant Dynamic Bond-Growth,37.8107
2012-12-14,100173,Quant Dynamic Bond-Bonus,19.9101
2012-12-14,100174,quant ELSS Tax Saver Fund - IDCW Option - Regular Plan,8.1387
2012-12-14,100175,quant ELSS Tax Saver Fund - Growth Option - Regular Plan,37.8527
2012-12-14,100176,quant Small Cap Fund - IDCW Option - Regular Plan,31.8591
2012-12-14,100177,quant Small Cap Fund - Growth - Regular Plan,33.8543
2012-12-14,100178,ING Income Fund-Regular Plan -Dividend Option (Quarterly),11.662
2012-12-14,100179,ING Income Fund-Regular Plan -Dividend Option (Half Yearly),10.6708
2012-12-14,100180,ING Income Fund- Regular Plan - Dividend Option (Annual),11.0503
2012-12-14,100181,ING Income Fund-Regular Plan -Growth Option,29.1189
2012-12-14,100182,ING Income Fund-Institutional Plan - Dividend Option (Half Yearly),10.0
2012-12-14,100183,ING Income Fund-Institutional Plan - Dividend Option (Quarterly),10.0
2012-12-14,100184,ING Income Fund-Institutional Plan -Dividend Option (Annual),10.0
2012-12-14,100187,ING Income Fund-Institutional Plan - Growth Option,12.3464
2012-12-14,100188,ING Core Equity Fund-Dividend Option,16.72
2012-12-14,100189,ING Core Equity Fund-Growth Option,41.93
2012-12-14,100190,ING Liquid Fund-Regular Growth Option,23.6564
2012-12-14,100191,ING Liquid Fund-Regular Weekly Dividend Option,10.833
2012-12-14,100192,ING Liquid Fund-Regular Daily Dividend Option,10.7873
2012-12-14,100196,ING Liquid Fund-Institutional Growth Option,17.8156
2012-12-14,100197,ING Liquid Fund-Institutional Weekly Dividend Option,10.0626
2012-12-14,100198,ING Liquid Fund-Institutional Daily Dividend Option,10.0121
2012-12-14,100199,ING Liquid Fund-Super Institutional Growth Option,17.0297
2012-12-14,100200,ING Liquid Fund-Super Institutional Daily Dividend Option,10.0048
2012-12-14,100201,ING Liquid Fund-Super Institutional Weekly Dividend Option,10.0094
2012-12-14,100202,ING Balanced Fund-Dividend Option,18.92
2012-12-14,100203,ING Balanced Fund-Growth Option,27.05
2012-12-14,100218,JM Large Cap Fund (Regular) - IDCW,14.5437
2012-12-14,100219,JM Large Cap Fund (Regular) - Growth Option,35.7293
2012-12-14,100220,JM Aggressive Hybrid Fund (Regular) - IDCW,17.5756
2012-12-14,100221,JM Aggressive Hybrid Fund (Regular) -Growth Option,24.6416
2012-12-14,100222,JM Medium to Long Duration Fund (Regular) - Quarterly IDCW,11.974
2012-12-14,100223,JM Medium to Long Duration Fund (Regular) - Growth Option,33.8446
2012-12-14,100233,JM Liquid Fund (Regular) - Weekly IDCW,11.0106
2012-12-14,100234,JM Liquid Fund - Growth Option,31.1893
2012-12-14,100237,JM High Liquidity Fund-- Institutional Plan - Growth,18.8415
2012-12-14,100238,JM High Liquidity Fund-Institutional Plan - Daily Dividend,10.0159
2012-12-14,100241,JM High Liquidity Fund-- Institutional Plan - Dividend,10.7632
2012-12-14,100244,JM Liquid Fund (Regular) - Quarterly IDCW,17.6534
2012-12-14,100245,JM High Liquidity Fund-Super Institutional Plan- Daily Dividend,10.0165
2012-12-14,100246,JM High Liquidity Fund-Super Institutional Plan- Weekly  Dividend,10.1573
2012-12-14,100247,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,17.9376
2012-12-14,100249,JM G-Sec Fund - Quarterly Dividend Option,17.0827
2012-12-14,100250,JM G-Sec Fund - Growth Option,36.3649
2012-12-14,100253,JM G-Sec Fund - Bonus Option - Principal Units,17.6845
2012-12-14,100254,JM Value Fund (Regular) - Growth Option,14.1045
2012-12-14,100261,Kotak Gilt-Savings-Monthly Dividend,10.4596
2012-12-14,100262,Kotak Gilt-Savings-Growth,25.1685
2012-12-14,100263,Kotak Gilt-Savings-Annual Dividend,16.1092
2012-12-14,100264,Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option,13.105
2012-12-14,100265,Kotak Gilt-Investment Regular-Growth,39.3195
2012-12-14,100280,Kotak Gilt-Investment  Provident Fund and Trust-Payout of Income Distribution cum capital withdrawal option,11.2766
2012-12-14,100281,Kotak Gilt-Investment  Provident Fund and Trust-Growth,40.1443
2012-12-14,100286,Kotak Aggressive Hybrid Fund - Regular Plan - IDCW - Payout & Reinvestment of Income Distribution cum capital withdrawal option,22.975
2012-12-14,100291,Kotak Bond-Deposit-Dividend,12.5289
2012-12-14,100292,Kotak Bond-Deposit-Growth,30.7344
2012-12-14,100298,Kotak Bond Regular Plan Quaterly Payout of Income Distribution cum capital withdrawal option,10.7487
