date,scheme_code,scheme_name,nav
2013-05-12,100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,108.023
2013-05-12,100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),309.4805
2013-05-12,100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),317.0648
2013-05-12,100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,163.694
2013-05-12,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,100.195
2013-05-12,100047,Aditya Birla Sun Life Liquid Fund - Growth,189.8371
2013-05-12,100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,108.116
2013-05-12,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,100.2709
2013-05-12,100190,ING Liquid Fund-Regular Growth Option,24.4214
2013-05-12,100191,ING Liquid Fund-Regular Weekly Dividend Option,10.8379
2013-05-12,100192,ING Liquid Fund-Regular Daily Dividend Option,10.7873
2013-05-12,100196,ING Liquid Fund-Institutional Growth Option,18.4293
2013-05-12,100197,ING Liquid Fund-Institutional Weekly Dividend Option,10.0673
2013-05-12,100198,ING Liquid Fund-Institutional Daily Dividend Option,10.0121
2013-05-12,100199,ING Liquid Fund-Super Institutional Growth Option,17.6307
2013-05-12,100200,ING Liquid Fund-Super Institutional Daily Dividend Option,10.0048
2013-05-12,100201,ING Liquid Fund-Super Institutional Weekly Dividend Option,10.0182
2013-05-12,100233,JM Liquid Fund (Regular) - Weekly IDCW,11.0162
2013-05-12,100234,JM Liquid Fund - Growth Option,32.3006
2013-05-12,100237,JM High Liquidity Fund-- Institutional Plan - Growth,19.5073
2013-05-12,100238,JM High Liquidity Fund-Institutional Plan - Daily Dividend,10.0159
2013-05-12,100241,JM High Liquidity Fund-- Institutional Plan - Dividend,10.7682
2013-05-12,100244,JM Liquid Fund (Regular) - Quarterly IDCW,18.2824
2013-05-12,100246,JM High Liquidity Fund-Super Institutional Plan- Weekly  Dividend,10.1619
2013-05-12,100247,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,18.5739
2013-05-12,100357,ICICI Prudential Liquid Fund -Quarterly IDCW,101.3598
2013-05-12,100359,ICICI Prudential Liquid Institutional Plus Fund - Div - Daily,118.515
2013-05-12,100360,ICICI Prudential Liquid Institutional Plus Fund - Div - Weekly,118.7325
2013-05-12,100362,ICICI Prudential Liquid Institutional Plus Fund - Growth,290.0209
2013-05-12,100537,Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,1244.3238
2013-05-12,100538,Franklin India Liquid Fund - Regular Plan - Growth,2873.9891
2013-05-12,100541,Franklin India Liquid Fund - Regular Plan - Daily - IDCW,1512.34
2013-05-12,100546,Franklin India Liquid Fund - Super Institutional Plan - Growth,1764.6341
2013-05-12,100547,Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,1000.673
2013-05-12,100548,Franklin India Liquid Fund - Super Institutional Plan - Weekly - IDCW,1021.1243
2013-05-12,100618,Sundaram Money Fund Retail Plan - Growth,23.3481
