date,scheme_code,scheme_name,nav
2006-07-28,100027,Grindlays Super Saver Income Fund-GSSIF-Half Yearly Dividend,10.2005
2006-07-28,100028,Grindlays Super Saver Income Fund-GSSIF-Quaterly Dividend,10.1055
2006-07-28,100029,Grindlays Super Saver Income Fund-GSSIF-Growth,16.2513
2006-07-28,100030,Grindlays Super Saver Income Fund-GSSIF-Annual Dividend,10.2134
2006-07-28,100031,Grindlays Super Saver Income Fund-GSSIF - ST-Dividend,10.0646
2006-07-28,100032,Grindlays Super Saver Income Fund-GSSIF - ST-Growth,14.2237
2006-07-28,100033,Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth,95.69
2006-07-28,100034,Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW,68.63
2006-07-28,100035,Birla Sun Life Freedom Fund-Plan A (Dividend),15.36
2006-07-28,100036,Birla Sun Life Freedom Fund-Plan B (Growth),23.1
2006-07-28,100037,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,10.1562
2006-07-28,100038,Aditya Birla Sun Life Income Fund - Growth - Regular Plan,29.43
2006-07-28,100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,10.8023
2006-07-28,100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),19.2188
2006-07-28,100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),19.3409
2006-07-28,100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,16.3694
2006-07-28,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,10.0195
2006-07-28,100047,Aditya Birla Sun Life Liquid Fund - Growth,11.3433
2006-07-28,100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,10.8068
2006-07-28,100049,Aditya Birla Sun Life Cash Plus-Institutional - Fortnightly Dividend,10.821
2006-07-28,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,10.0225
2006-07-28,100052,Aditya Birla Sun Life Cash Plus-Institutional Premium - Fortnightly Dividend,10.0585
2006-07-28,100053,Aditya Birla Sun Life Cash Plus-Institutional Premium Plan-Monthly Dividend,10.0502
2006-07-28,100054,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Quarterly Dividend - Regular Plan,10.6427
2006-07-28,100055,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Growth - Regular Plan,17.3736
2006-07-28,100056,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Annual Dividend - Regular Plan,11.569
2006-07-28,100057,Aditya Birla Sun Life Govenment Securities Fund -Regular - Quarterly IDCW,10.5138
2006-07-28,100058,Aditya Birla Sun Life Government Securities Fund  - Growth - Regular Plan,19.8648
2006-07-28,100059,Aditya Birla Sun Life Gilt Plus-PF Plan (Annual Dividend),19.8656
2006-07-28,100060,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Quarterly Dividend - Regular Plan,10.9434
2006-07-28,100061,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Growth - Regular Plan,22.0599
2006-07-28,100062,Aditya Birla Sun Life Gilt Plus-Regular Plan (Annual Dividend),22.105
2006-07-28,100063,Aditya Birla Sun Life MNC Fund - Regular - IDCW,49.07
2006-07-28,100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,97.89
2006-07-28,100065,Aditya Birla Sun Life India Opportunities Fund - Dividend - Regular Plan,17.12
2006-07-28,100066,Aditya Birla Sun Life India Opportunities Fund - Growth - Regular Plan,39.85
2006-07-28,100067,Aditya Birla Sun Life Tax Plan -Regular - IDCW,43.64
2006-07-28,100068,BARODA ELSS 96 - Plan A - IDCW,19.78
2006-07-28,100069,BARODA PIONEER DIVERSIFIED FUND,24.64
2006-07-28,100077,DSP Bond Fund - IDCW,11.0867
2006-07-28,100078,DSP Bond Fund - Growth,24.1269
2006-07-28,100079,DSP Bond Fund - IDCW - Monthly,10.4161
2006-07-28,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,34.25
2006-07-28,100081,DSP Aggressive Hybrid Fund- Regular Plan - Growth,31.44
2006-07-28,100082,DSP Aggressive Hybrid Fund- Regular Plan - IDCW,22.02
2006-07-28,100084,DSP Gilt Fund - Regular Plan - Growth,22.2453
2006-07-28,100085,DSP Gilt Fund - Regular Plan - IDCW,11.3792
2006-07-28,100086,DSP Gilt Fund - Regular Plan - IDCW - Monthly,10.0439
2006-07-28,100087,DSP Savings Fund - Regular Plan - Growth,16.2643
2006-07-28,100088,DSP Savings Fund - Regular Plan - IDCW,11.0747
2006-07-28,100089,DSP Savings Fund - Regular Plan - IDCW - Monthly,10.0813
2006-07-28,100090,DSP BlackRock Technology.com   Fund - Regular Plan - Growth,15.78
2006-07-28,100119,HDFC Balanced Advantage Fund - Growth Plan,36.921
2006-07-28,100120,HDFC Balanced Advantage Fund - IDCW Plan,22.706
2006-07-28,100121,HDFC Balanced Fund - Dividend Option,17.064
2006-07-28,100122,HDFC Balanced Fund - Growth Option,26.536
2006-07-28,100123,HDFC Income Fund - Quarterly IDCW Option,10.1521
2006-07-28,100124,HDFC Income Fund - Growth Option,16.2428
2006-07-28,100136,Principal Deposit Fund-Plan 54EA/EB-Plan 54EA /EB,17.3116
2006-07-28,100150,Principal Child Benefit Fund-Super Saver-Future Guard Plan,41.15
2006-07-28,100151,Principal Retail Equity Savings Fund - Growth Option,41.69
2006-07-28,100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,17.6416
