date,scheme_code,scheme_name,nav
2009-02-11,100033,Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth,76.72
2009-02-11,100034,Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW,52.33
2009-02-11,100035,Birla Sun Life Freedom Fund-Plan A (Dividend),17.32
2009-02-11,100036,Birla Sun Life Freedom Fund-Plan B (Growth),26.05
2009-02-11,100037,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,11.4623
2009-02-11,100038,Aditya Birla Sun Life Income Fund - Growth - Regular Plan,39.6742
2009-02-11,100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,10.8023
2009-02-11,100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),23.3792
2009-02-11,100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),23.6387
2009-02-11,100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,16.3694
2009-02-11,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,10.0195
2009-02-11,100047,Aditya Birla Sun Life Liquid Fund - Growth,13.94
2009-02-11,100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,10.8174
2009-02-11,100049,Aditya Birla Sun Life Cash Plus-Institutional - Fortnightly Dividend,10.8611
2009-02-11,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,10.0327
2009-02-11,100052,Aditya Birla Sun Life Cash Plus-Institutional Premium - Fortnightly Dividend,10.0
2009-02-11,100053,Aditya Birla Sun Life Cash Plus-Institutional Premium Plan-Monthly Dividend,10.0241
2009-02-11,100054,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Quarterly Dividend - Regular Plan,10.4211
2009-02-11,100055,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Growth - Regular Plan,20.0941
2009-02-11,100056,Aditya Birla Sun Life Gilt Plus - Liquid Plan - Annual Dividend - Regular Plan,10.3706
2009-02-11,100057,Aditya Birla Sun Life Govenment Securities Fund -Regular - Quarterly IDCW,10.7127
2009-02-11,100058,Aditya Birla Sun Life Government Securities Fund  - Growth - Regular Plan,24.1878
2009-02-11,100059,Aditya Birla Sun Life Gilt Plus-PF Plan (Annual Dividend),20.9873
2009-02-11,100060,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Quarterly Dividend - Regular Plan,12.5089
2009-02-11,100061,Aditya Birla Sun Life Constant Maturity 10 Year Gilt Fund - Growth - Regular Plan,30.4371
2009-02-11,100062,Aditya Birla Sun Life Gilt Plus-Regular Plan (Annual Dividend),25.8535
2009-02-11,100063,Aditya Birla Sun Life MNC Fund - Regular - IDCW,41.23
2009-02-11,100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,82.25
2009-02-11,100065,Aditya Birla Sun Life India Opportunities Fund - Dividend - Regular Plan,9.7
2009-02-11,100066,Aditya Birla Sun Life India Opportunities Fund - Growth - Regular Plan,22.58
2009-02-11,100067,Aditya Birla Sun Life Tax Plan -Regular - IDCW,34.28
2009-02-11,100068,BARODA ELSS 96 - Plan A - IDCW,13.01
2009-02-11,100069,BARODA PIONEER DIVERSIFIED FUND,21.25
2009-02-11,100077,DSP Bond Fund - IDCW,10.7543
2009-02-11,100078,DSP Bond Fund - Growth,29.6101
2009-02-11,100079,DSP Bond Fund - IDCW - Monthly,11.026
2009-02-11,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,29.076
2009-02-11,100081,DSP Aggressive Hybrid Fund- Regular Plan - Growth,35.752
2009-02-11,100082,DSP Aggressive Hybrid Fund- Regular Plan - IDCW,14.688
2009-02-11,100084,DSP Gilt Fund - Regular Plan - Growth,31.9121
2009-02-11,100085,DSP Gilt Fund - Regular Plan - IDCW,11.7075
2009-02-11,100086,DSP Gilt Fund - Regular Plan - IDCW - Monthly,10.9367
2009-02-11,100087,DSP Savings Fund - Regular Plan - Growth,18.9472
2009-02-11,100088,DSP Savings Fund - Regular Plan - IDCW,11.1579
2009-02-11,100089,DSP Savings Fund - Regular Plan - IDCW - Monthly,10.1102
2009-02-11,100090,DSP BlackRock Technology.com   Fund - Regular Plan - Growth,14.015
2009-02-11,100119,HDFC Balanced Advantage Fund - Growth Plan,39.29
2009-02-11,100120,HDFC Balanced Advantage Fund - IDCW Plan,19.35
2009-02-11,100121,HDFC Balanced Fund - Dividend Option,13.012
2009-02-11,100122,HDFC Balanced Fund - Growth Option,25.847
2009-02-11,100123,HDFC Income Fund - Quarterly IDCW Option,10.8082
2009-02-11,100124,HDFC Income Fund - Growth Option,19.9975
2009-02-11,100150,Principal Child Benefit Fund-Super Saver-Future Guard Plan,46.11
2009-02-11,100151,Principal Retail Equity Savings Fund - Growth Option,46.79
2009-02-11,100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,11.9231
2009-02-11,100153,Principal Nifty 100 Equal Weight Fund-Growth,20.3024
2009-02-11,100156,Principal Tax Savings Fund,41.24
2009-02-11,100171,Quant Dynamic Bond-Dividend,11.0139
2009-02-11,100172,Quant Dynamic Bond-Growth,26.8223
2009-02-11,100173,Quant Dynamic Bond-Bonus,14.1236
2009-02-11,100174,quant ELSS Tax Saver Fund - IDCW Option - Regular Plan,6.2433
2009-02-11,100175,quant ELSS Tax Saver Fund - Growth Option - Regular Plan,26.6103
2009-02-11,100176,quant Small Cap Fund - IDCW Option - Regular Plan,19.2866
2009-02-11,100177,quant Small Cap Fund - Growth - Regular Plan,22.8516
2009-02-11,100178,ING Income Fund-Regular Plan -Dividend Option (Quarterly),10.9804
2009-02-11,100179,ING Income Fund-Regular Plan -Dividend Option (Half Yearly),11.1588
2009-02-11,100180,ING Income Fund- Regular Plan - Dividend Option (Annual),11.6993
