date,scheme_code,scheme_name,nav
2024-07-05,100033,Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth,902.05
2024-07-05,100034,Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW,150.15
2024-07-05,100037,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,13.1492
2024-07-05,100038,Aditya Birla Sun Life Income Fund - Growth - Regular Plan,116.0447
2024-07-05,100041,Aditya Birla Sun Life Liquid Fund -Institutional - IDCW,108.023
2024-07-05,100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),637.8466
2024-07-05,100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),654.5626
2024-07-05,100044,Aditya Birla Sun Life Liquid Fund -Retail - IDCW,163.694
2024-07-05,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,100.195
2024-07-05,100047,Aditya Birla Sun Life Liquid Fund - Growth,393.0551
2024-07-05,100048,Aditya Birla Sun Life Liquid Fund -Institutional - weekly  IDCW,108.068
2024-07-05,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,100.225
2024-07-05,100057,Aditya Birla Sun Life Govenment Securities Fund -Regular - Quarterly IDCW,11.2187
2024-07-05,100058,Aditya Birla Sun Life Government Securities Fund  - Growth - Regular Plan,75.5053
2024-07-05,100063,Aditya Birla Sun Life MNC Fund - Regular - IDCW,242.19
2024-07-05,100064,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,1402.28
2024-07-05,100077,DSP Bond Fund - IDCW,11.4515
2024-07-05,100078,DSP Bond Fund - Growth,75.0706
2024-07-05,100079,DSP Bond Fund - IDCW - Monthly,11.092
2024-07-05,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,67.432
2024-07-05,100081,DSP Aggressive Hybrid Fund- Regular Plan - Growth,331.282
2024-07-05,100082,DSP Aggressive Hybrid Fund- Regular Plan - IDCW,30.113
2024-07-05,100084,DSP Gilt Fund - Regular Plan - Growth,88.8428
2024-07-05,100085,DSP Gilt Fund - Regular Plan - IDCW,12.4703
2024-07-05,100086,DSP Gilt Fund - Regular Plan - IDCW - Monthly,10.6622
2024-07-05,100087,DSP Savings Fund - Regular Plan - Growth,49.072
2024-07-05,100088,DSP Savings Fund - Regular Plan - IDCW,12.3552
2024-07-05,100089,DSP Savings Fund - Regular Plan - IDCW - Monthly,10.9025
2024-07-05,100119,HDFC Balanced Advantage Fund - Growth Plan,501.154
2024-07-05,100120,HDFC Balanced Advantage Fund - IDCW Plan,40.889
2024-07-05,100123,HDFC Income Fund - Quarterly IDCW Option,11.1795
2024-07-05,100124,HDFC Income Fund - Growth Option,53.7102
2024-07-05,100174,quant ELSS Tax Saver Fund - IDCW Option - Regular Plan,56.4181
2024-07-05,100175,quant ELSS Tax Saver Fund - Growth Option - Regular Plan,406.2614
2024-07-05,100176,quant Small Cap Fund - IDCW Option - Regular Plan,218.4976
2024-07-05,100177,quant Small Cap Fund - Growth - Regular Plan,274.7477
2024-07-05,100218,JM Large Cap Fund (Regular) - IDCW,31.6114
2024-07-05,100219,JM Large Cap Fund (Regular) - Growth Option,162.8415
2024-07-05,100220,JM Aggressive Hybrid Fund (Regular) - IDCW,34.9756
2024-07-05,100221,JM Aggressive Hybrid Fund (Regular) -Growth Option,125.0511
2024-07-05,100222,JM Medium to Long Duration Fund (Regular) - Quarterly IDCW,19.4027
2024-07-05,100223,JM Medium to Long Duration Fund (Regular) - Growth Option,57.0661
2024-07-05,100233,JM Liquid Fund (Regular) - Weekly IDCW,11.0094
2024-07-05,100234,JM Liquid Fund - Growth Option,66.6155
2024-07-05,100244,JM Liquid Fund (Regular) - Quarterly IDCW,37.705
2024-07-05,100247,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,38.2934
2024-07-05,100254,JM Value Fund (Regular) - Growth Option,106.5858
2024-07-05,100264,Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option,17.5655
2024-07-05,100265,Kotak Gilt-Investment Regular-Growth,89.8939
2024-07-05,100280,Kotak Gilt-Investment  Provident Fund and Trust-Payout of Income Distribution cum capital withdrawal option,11.8162
2024-07-05,100281,Kotak Gilt-Investment  Provident Fund and Trust-Growth,91.9674
2024-07-05,100286,Kotak Aggressive Hybrid Fund - Regular Plan - IDCW - Payout & Reinvestment of Income Distribution cum capital withdrawal option,35.059
2024-07-05,100299,Kotak Bond Fund - Regular Plan Growth,71.1216
